phenotype	snp	covariates	beta	SE	OR	p	type	n_total	n_cases	n_controls	HWE_p	allele_freq	n_no_snp	formula	expanded_formula	note
747.11	FHOD3	sex	0.0189251512272678	0.0583106652432497	1.01910536697665	0.745516159679029	logistic	405740	672	405068	0.84367507019843	0.321767634445704	984	`747.11` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
747.12	FHOD3	sex	-0.192914476624163	0.0887437808958872	0.824552489636172	0.0297174107417839	logistic	405383	315	405068	0.817057335964796	0.321729080893871	982	`747.12` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
747.13	FHOD3	sex	0.0111183421301325	0.0309102984622283	1.01118038060447	0.71907372354735	logistic	407478	2410	405068	0.843630769410511	0.321773200025523	984	`747.13` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
747.2	FHOD3	sex	-0.0473322513895566	0.110620600063205	0.953770453382256	0.668739087546128	logistic	405259	191	405068	0.837868540707873	0.321755963470275	983	`747.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
748	FHOD3	sex	0.0669907322531537	0.202014115234914	1.06928556826073	0.740180659141949	logistic	408333	55	408278	0.86883777141421	0.32177903818697	988	`748` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
749	FHOD3	sex	-0.0665493553203189	0.0873087204060614	0.935616737053002	0.445922543267435	logistic	408587	309	408278	0.8722291344774	0.321766233384812	988	`749` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
749.1	FHOD3	sex	-0.159149280415279	0.272071166711545	0.85286903282232	0.558578244266778	logistic	400636	33	400603	0.813269606564533	0.321848261264589	967	`749.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
749.2	FHOD3	sex	-0.08107609795316	0.320788822701438	0.922123517062369	0.800469302034074	logistic	408301	23	408278	0.870517057521952	0.32177609165787	988	`749.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
750	FHOD3	sex	-0.0265141384445464	0.0527786256922735	0.973834275236304	0.615410738927283	logistic	406984	834	406150	0.859291255033518	0.321791520059757	980	`750` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
750.1	FHOD3	sex	-0.121577455071698	0.0760792140117128	0.885522462486724	0.110034578658217	logistic	406566	416	406150	0.85531764349897	0.321776784089176	979	`750.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
750.11	FHOD3	sex	0.190418553517099	0.21232492678239	1.20975583926661	0.369811674519866	logistic	406198	48	406150	0.8597969053261	0.321808576113127	979	`750.11` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
750.13	FHOD3	sex	-0.0487535110772046	0.0991393749964384	0.952415860727581	0.622883796339858	logistic	406388	238	406150	0.866702633206051	0.321797149522132	979	`750.13` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
750.14	FHOD3	sex	-0.400918650077594	0.22110327457703	0.669704539234307	0.0697910836543319	logistic	406206	56	406150	0.857072007138121	0.321792391052816	979	`750.14` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
750.15	FHOD3	sex	-0.400270022533617	0.21719461153257	0.670139068953519	0.0653422185706492	logistic	406208	58	406150	0.86117331496206	0.321792037576808	979	`750.15` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
750.2	FHOD3	sex	0.0577659092866926	0.0737785050355297	1.05946695530415	0.433648285558775	logistic	406564	414	406150	0.867138268173346	0.321816491376511	980	`750.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
750.21	FHOD3	sex	-0.0339827378468946	0.0938709004790222	0.966588189886818	0.717340313277796	logistic	406414	264	406150	0.863121637267714	0.321798707721683	980	`750.21` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
750.22	FHOD3	sex	0.250478761460162	0.127087634889822	1.28464030575197	0.0487337471394502	logistic	406282	132	406150	0.8677207346732	0.321822034941248	979	`750.22` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
750.5	FHOD3	sex	NA	NA	NA	NA	logistic	406151	1	406150	0.863506843222607	0.321803959611081	979	`750.5` ~ `FHOD3` + `sex`	NA	 [Error: < 20  cases or controls]
751	FHOD3	sex	-0.0121337526484986	0.0366121639982757	0.987939564491223	0.740332432335342	logistic	407878	1728	406150	0.876852425572332	0.321792300638917	987	`751` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
751.1	FHOD3	sex	-0.0389019054087371	0.055742383250858	0.961845056316475	0.485247631713598	logistic	406901	751	406150	0.873418620185707	0.321788346551127	982	`751.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
751.11	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  751.11 ] [Error: non-varying phenotype or genotype]
751.12	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  751.12 ] [Error: non-varying phenotype or genotype]
751.2	FHOD3	sex	0.0220236685298778	0.048580632356331	1.02226797976433	0.650302086457806	logistic	407118	968	406150	0.87390400839207	0.321814559906464	984	`751.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
751.21	FHOD3	sex	0.014046924899018	0.0688938129549701	1.01414604652278	0.838437583907257	logistic	406632	482	406150	0.869947910906548	0.321806940919554	982	`751.21` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
751.22	FHOD3	sex	0.0270402010149857	0.0748849043116877	1.02740910482211	0.718032059534194	logistic	406556	406	406150	0.8731335779564	0.321809295644388	981	`751.22` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
751.3	FHOD3	sex	-0.47888427113431	0.360065372134241	0.6194741715878	0.183520717989175	logistic	406172	22	406150	0.859133488330757	0.321798400677545	979	`751.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
752	FHOD3	sex	-0.0296524237632177	0.0796745732897681	0.970782895981247	0.709766861881196	logistic	408397	366	408031	0.874332181670472	0.321761668180716	987	`752` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
752.1	FHOD3	sex	-0.0763602994212788	0.0913961206638991	0.926482335366938	0.403443386371764	logistic	408314	283	408031	0.86700626724751	0.321756050490554	986	`752.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
752.11	FHOD3	sex	-0.0970090881555049	0.100910457627855	0.907547758160639	0.336382094554811	logistic	408265	234	408031	0.870286652814903	0.321755477447246	986	`752.11` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
752.2	FHOD3	sex	0.121663718512686	0.160210871372238	1.12937425026277	0.447614870831456	logistic	408117	86	408031	0.881326337440399	0.321772922960818	986	`752.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
753	FHOD3	sex	0.0135312921921597	0.129187408086938	1.0136232544476	0.916580873767831	logistic	408168	137	408031	0.870887575870403	0.321768242488387	985	`753` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
753.1	FHOD3	sex	-0.0545930992635352	0.172227172505023	0.946870351821793	0.751256442426623	logistic	408110	79	408031	0.871159580266449	0.321764965327975	985	`753.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
753.2	FHOD3	sex	NA	NA	NA	NA	logistic	408049	18	408031	0.874284496928285	0.321768954218734	985	`753.2` ~ `FHOD3` + `sex`	NA	 [Error: < 20  cases or controls]
754	FHOD3	sex	-0.000286175053963571	0.139524474858443	0.999713865890211	0.998363480691261	logistic	407805	118	407687	0.858611215031745	0.321794730324542	986	`754` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
754.1	FHOD3	sex	NA	NA	NA	NA	NA	407687	NA	NA	NA	NA	985	NA	NA	 [Note: Column(s) dropped due to lack of variability:  754.1 ] [Error: non-varying phenotype or genotype]
754.2	FHOD3	sex	NA	NA	NA	NA	logistic	407690	3	407687	0.858852898537768	0.321794746007996	985	`754.2` ~ `FHOD3` + `sex`	NA	 [Error: < 20  cases or controls]
755	FHOD3	sex	-0.046205310696393	0.0681713600125959	0.95484590198769	0.497910018869578	logistic	408190	503	407687	0.851948459367569	0.321782748229991	985	`755` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
755.1	FHOD3	sex	-0.0302158384525102	0.0960069674437187	0.970236096689378	0.752970100055294	logistic	407939	252	407687	0.854292223106514	0.321790757931946	985	`755.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
755.3	FHOD3	sex	0.0516959534866118	0.27422304780713	1.05305551597591	0.850470683810491	logistic	407717	30	407687	0.854912452984523	0.321795510120991	985	`755.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
755.4	FHOD3	sex	0.0517636097163884	0.216796908431897	1.05312676415203	0.811287468368258	logistic	407735	48	407687	0.854898495606986	0.321796019473433	985	`755.4` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
755.6	FHOD3	sex	-0.0688504154047658	0.11636863513442	0.933466301814233	0.5540797331503	logistic	407861	174	407687	0.864653170933346	0.321788550511081	985	`755.6` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
755.61	FHOD3	sex	-0.0775277163276894	0.139765688129116	0.925401375313427	0.579101397842873	logistic	407808	121	407687	0.862541964753444	0.321789910938481	985	`755.61` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
756	FHOD3	sex	-0.12400919528647	0.0821556294317338	0.883371717989398	0.131185749598211	logistic	408044	357	407687	0.872853762721565	0.321771671682466	987	`756` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
756.1	FHOD3	sex	-0.156595358169789	0.306374836169118	0.855049977814262	0.609264628199107	logistic	407713	26	407687	0.858458045785446	0.321792535435466	985	`756.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
756.2	FHOD3	sex	0.0263739208489417	0.280113276438724	1.026724790511	0.924986441035198	logistic	407716	29	407687	0.860342884759432	0.321795073041038	985	`756.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
756.21	FHOD3	sex	0.261185844094031	0.318091762356027	1.29846895579852	0.41158806019431	logistic	407708	21	407687	0.860081439208046	0.321797708163686	985	`756.21` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
756.22	FHOD3	sex	NA	NA	NA	NA	logistic	407689	2	407687	0.858429966859441	0.321794308897223	985	`756.22` ~ `FHOD3` + `sex`	NA	 [Error: < 20  cases or controls]
756.3	FHOD3	sex	-0.206373751125574	0.161988300181114	0.813528962089681	0.202661979450717	logistic	407782	95	407687	0.860522571322535	0.321784679068718	986	`756.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
756.5	FHOD3	sex	-0.12132883901789	0.11758538246282	0.88574264495622	0.302148918388815	logistic	407861	174	407687	0.87148810702827	0.321783646879697	986	`756.5` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
757	FHOD3	sex	NA	NA	NA	NA	logistic	407846	16	407830	0.861711024356819	0.321811419016001	985	`757` ~ `FHOD3` + `sex`	NA	 [Error: < 20  cases or controls]
758	FHOD3	sex	0.0142560179045457	0.102636842588386	1.01435811953842	0.889531015172419	logistic	408047	217	407830	0.854490982100519	0.321813418552275	985	`758` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
758.1	FHOD3	sex	-0.020919102814086	0.141854376720393	0.979298183832351	0.882761959360483	logistic	407945	115	407830	0.855887803063704	0.321810538185295	985	`758.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
759	FHOD3	sex	-0.197558736738858	0.103934808165032	0.820731932094764	0.0573289032255046	logistic	408060	230	407830	0.858023517467386	0.321788462481008	986	`759` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
759.1	FHOD3	sex	-0.174908619386317	0.156833517688556	0.83953373437194	0.264743199213069	logistic	407930	100	407830	0.858646324699079	0.321802760277499	985	`759.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
760	FHOD3	sex	0.0199323094967084	0.0181049147080342	1.02013228442182	0.270925543474244	logistic	408641	7083	401558	0.869802509087046	0.321766538355182	988	`760` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
761	FHOD3	sex	0.0547303962590862	0.0441613509056696	1.05625580576785	0.215224073844012	logistic	408641	1159	407482	0.869802509087046	0.321766538355182	988	`761` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
763	FHOD3	sex	NA	NA	NA	NA	NA	406092	NA	NA	NA	NA	984	NA	NA	 [Note: Column(s) dropped due to lack of variability:  763 ] [Error: non-varying phenotype or genotype]
764	FHOD3	sex	0.0255651780504923	0.0379336498576483	1.02589476991251	0.50034654280731	logistic	407680	1588	406092	0.846479158070688	0.321756034144427	986	`764` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
765	FHOD3	sex	0.0582037242831413	0.0606455748848182	1.0599309073806	0.337188242547619	logistic	406705	613	406092	0.839040221781459	0.321752867557566	984	`765` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
766	FHOD3	sex	-0.0265413048396321	0.0764456698844179	0.973807820028983	0.728447278850309	logistic	406489	397	406092	0.852064883396919	0.321728263249436	987	`766` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
767	FHOD3	sex	NA	NA	NA	NA	NA	406092	NA	NA	NA	NA	984	NA	NA	 [Note: Column(s) dropped due to lack of variability:  767 ] [Error: non-varying phenotype or genotype]
770	FHOD3	sex	-0.389229029579127	0.119349937397509	0.677579066593115	0.00110925322906269	logistic	408641	191	408450	0.869802509087046	0.321766538355182	988	`770` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
771	FHOD3	sex	-0.0296893871508977	0.0500425990287389	0.970747013219888	0.552992256937307	logistic	407696	929	406767	0.867941789891223	0.321780198971783	985	`771` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
771.1	FHOD3	sex	-0.0261362704457975	0.0493295503216963	0.974202325577844	0.596229876234123	logistic	407722	955	406767	0.888797889022128	0.321781753253442	986	`771.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
771.2	FHOD3	sex	NA	NA	NA	NA	NA	406767	NA	NA	NA	NA	983	NA	NA	 [Note: Column(s) dropped due to lack of variability:  771.2 ] [Error: non-varying phenotype or genotype]
772	FHOD3	sex	-0.148941837617677	0.100086265661881	0.86161922726853	0.13671539321653	logistic	408610	243	408367	0.870704383286462	0.321761581948557	988	`772` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
772.1	FHOD3	sex	0.507367837688038	0.28519927865106	1.6609136419665	0.075240727159679	logistic	408392	25	408367	0.869482750097697	0.321787645203628	987	`772.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
772.2	FHOD3	sex	NA	NA	NA	NA	NA	408367	NA	NA	NA	NA	987	NA	NA	 [Note: Column(s) dropped due to lack of variability:  772.2 ] [Error: non-varying phenotype or genotype]
772.3	FHOD3	sex	NA	NA	NA	NA	NA	408367	NA	NA	NA	NA	987	NA	NA	 [Note: Column(s) dropped due to lack of variability:  772.3 ] [Error: non-varying phenotype or genotype]
772.4	FHOD3	sex	NA	NA	NA	NA	logistic	408373	6	408367	0.870464553767742	0.321778129308255	987	`772.4` ~ `FHOD3` + `sex`	NA	 [Error: < 20  cases or controls]
772.6	FHOD3	sex	NA	NA	NA	NA	NA	408367	NA	NA	NA	NA	987	NA	NA	 [Note: Column(s) dropped due to lack of variability:  772.6 ] [Error: non-varying phenotype or genotype]
773	FHOD3	sex	-0.0208308246577957	0.0395179539200151	0.979384638286442	0.598108136417777	logistic	408641	1487	407154	0.869802509087046	0.321766538355182	988	`773` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
780	FHOD3	sex	-0.139577171025389	0.098485356257718	0.869725902974823	0.156413409522154	logistic	408641	250	408391	0.869802509087046	0.321766538355182	988	`780` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
781	FHOD3	sex	-0.00947104685879164	0.0314509097580739	0.990573662246834	0.763309682401342	logistic	408638	2343	406295	0.869196974992182	0.321766453438006	988	`781` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
781.1	FHOD3	sex	NA	NA	NA	NA	NA	406295	NA	NA	NA	NA	983	NA	NA	 [Note: Column(s) dropped due to lack of variability:  781.1 ] [Error: non-varying phenotype or genotype]
781.2	FHOD3	sex	NA	NA	NA	NA	logistic	406300	5	406295	0.880345813509127	0.321777012060054	983	`781.2` ~ `FHOD3` + `sex`	NA	 [Error: < 20  cases or controls]
782	FHOD3	sex	NA	NA	NA	NA	NA	406030	NA	NA	NA	NA	981	NA	NA	 [Note: Column(s) dropped due to lack of variability:  782 ] [Error: non-varying phenotype or genotype]
782.3	FHOD3	sex	0.0233794751042866	0.0309338666016106	1.02365491740923	0.449775732336698	logistic	408425	2395	406030	0.868655749852363	0.321765317989839	988	`782.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
782.6	FHOD3	sex	0.0431176257443205	0.100312791300846	1.04406069604467	0.667318012675007	logistic	406255	225	406030	0.873393731662845	0.321741270876666	981	`782.6` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
783	FHOD3	sex	-0.024473424607489	0.0224558578158606	0.975823621469584	0.275781030347233	logistic	408641	4647	403994	0.869802509087046	0.321766538355182	988	`783` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
783.1	FHOD3	sex	NA	NA	NA	NA	NA	403994	NA	NA	NA	NA	978	NA	NA	 [Note: Column(s) dropped due to lack of variability:  783.1 ] [Error: non-varying phenotype or genotype]
785	FHOD3	sex	-0.000385383784238978	0.00759558170542133	0.999614690466553	0.959534384169532	logistic	408641	44945	363696	0.869802509087046	0.321766538355182	988	`785` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
788	FHOD3	sex	0.011158237332795	0.0146405475835958	1.0112207226554	0.445972766879294	logistic	408641	10980	397661	0.869802509087046	0.321766538355182	988	`788` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
789	FHOD3	sex	-0.0180171406068792	0.0131336735654406	0.982144197666432	0.17011700116404	logistic	408641	13881	394760	0.869802509087046	0.321766538355182	988	`789` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
789.1	FHOD3	sex	NA	NA	NA	NA	NA	394760	NA	NA	NA	NA	962	NA	NA	 [Note: Column(s) dropped due to lack of variability:  789.1 ] [Error: non-varying phenotype or genotype]
790	FHOD3	sex	0.158619978396735	0.10028909681681	1.17189251757635	0.113734666655084	logistic	400299	217	400082	0.747462550178893	0.321861908223603	960	`790` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
790.1	FHOD3	sex	0.288331151532392	0.154015818260922	1.33419905303736	0.0611944421484478	logistic	400171	89	400082	0.730903197297267	0.321857405958953	960	`790.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
790.6	FHOD3	sex	-0.0209821204154101	0.0169324646834202	0.979236472754288	0.215284337740598	logistic	408379	8297	400082	0.872950995210401	0.321739119788236	988	`790.6` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
790.8	FHOD3	sex	NA	NA	NA	NA	NA	400082	NA	NA	NA	NA	960	NA	NA	 [Note: Column(s) dropped due to lack of variability:  790.8 ] [Error: non-varying phenotype or genotype]
790.9	FHOD3	sex	NA	NA	NA	NA	NA	400082	NA	NA	NA	NA	960	NA	NA	 [Note: Column(s) dropped due to lack of variability:  790.9 ] [Error: non-varying phenotype or genotype]
791	FHOD3	sex	-0.0619886628280832	0.0554434174927938	0.939893542465361	0.263544484661228	logistic	408641	766	407875	0.869802509087046	0.321766538355182	988	`791` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
792	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  792 ] [Error: non-varying phenotype or genotype]
792.1	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  792.1 ] [Error: non-varying phenotype or genotype]
793	FHOD3	sex	-0.0651791136150048	0.11371267708094	0.93689963686699	0.566515195738415	logistic	408641	182	408459	0.869802509087046	0.321766538355182	988	`793` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
793.2	FHOD3	sex	0.039165988086129	0.0551994853419467	1.03994308748745	0.477992300989845	logistic	408641	745	407896	0.869802509087046	0.321766538355182	988	`793.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
794	FHOD3	sex	0.10480137084904	0.134316780795318	1.11049001275949	0.435240658493849	logistic	408641	123	408518	0.869802509087046	0.321766538355182	988	`794` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
796	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  796 ] [Error: non-varying phenotype or genotype]
797	FHOD3	sex	0.0746793710790894	0.109168828755252	1.07753860545136	0.493929516330476	logistic	408641	188	408453	0.869802509087046	0.321766538355182	988	`797` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
797.1	FHOD3	sex	0.136330047052274	0.131035194944866	1.14606008493372	0.298150450491573	logistic	408581	128	408453	0.870386597167137	0.321768511017399	988	`797.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
798	FHOD3	sex	-0.00418925512683026	0.0236565501888335	0.995819507561779	0.859440463978824	logistic	408641	4152	404489	0.869802509087046	0.321766538355182	988	`798` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
798.1	FHOD3	sex	0.0982318412971647	0.0554667115714564	1.10321852707596	0.0765598169921324	logistic	405213	724	404489	0.868917946787126	0.32181469992325	977	`798.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
800	FHOD3	sex	-0.103924909306252	0.0434612791204417	0.901292973594905	0.0167930876756046	logistic	405803	1268	404535	0.880554900378197	0.321794072493303	977	`800` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
800.1	FHOD3	sex	-0.183438037318284	0.0999969116560307	0.832403452090135	0.0665891475393316	logistic	404782	247	404535	0.904787219626228	0.321839903948298	974	`800.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
800.2	FHOD3	sex	-0.119296666883785	0.149200321875068	0.887544456652967	0.42395777793107	logistic	404643	108	404535	0.904746524066727	0.321856550094775	973	`800.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
800.3	FHOD3	sex	-0.0910616789147613	0.0764389654732824	0.912961398694355	0.233536145303494	logistic	404942	407	404535	0.901155649870282	0.321843622049577	975	`800.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
800.4	FHOD3	sex	-0.0873468089517989	0.127091554285791	0.916359238931438	0.491909643251258	logistic	404682	147	404535	0.904739702894791	0.321856420596913	974	`800.4` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
801	FHOD3	sex	0.0375053621560353	0.0756012138224616	1.03821756415148	0.619827592173356	logistic	404932	397	404535	0.911275076268117	0.321871326543716	976	`801` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
801.1	FHOD3	sex	0.0873091194365487	0.318393870376263	1.09123394921084	0.783917605145949	logistic	404557	22	404535	0.910544245900925	0.321864409712352	974	`801.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
802	FHOD3	sex	0.0106634063681417	0.135326591201674	1.0107204631119	0.937193637926563	logistic	404660	125	404535	0.91262064594261	0.321864034003855	974	`802` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
803	FHOD3	sex	-0.0154666368822171	0.038416684643624	0.984652357276303	0.687240984275605	logistic	406106	1571	404535	0.91114137557963	0.321850699078566	976	`803` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
803.1	FHOD3	sex	-0.179799276480433	0.0979638581368865	0.835437886615512	0.0664518678423591	logistic	404792	257	404535	0.915536624464888	0.321839364414316	974	`803.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
803.2	FHOD3	sex	0.0356560382472545	0.051904790658396	1.03629933784516	0.492113723519048	logistic	405379	844	404535	0.905049555941767	0.321880265134602	976	`803.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
803.21	FHOD3	sex	NA	NA	NA	NA	NA	404535	NA	NA	NA	NA	973	NA	NA	 [Note: Column(s) dropped due to lack of variability:  803.21 ] [Error: non-varying phenotype or genotype]
803.3	FHOD3	sex	-0.1017585467164	0.090455548575949	0.903247617444605	0.260607517723762	logistic	404827	292	404535	0.913829800724576	0.321847357019171	973	`803.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
804	FHOD3	sex	-0.0174113279808398	0.0620634084886979	0.982739373286219	0.779062507707277	logistic	405136	601	404535	0.906361171725681	0.321857351605387	973	`804` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
805	FHOD3	sex	-0.161211189218902	0.0777468528158381	0.851112306382451	0.0381220763994747	logistic	404940	405	404535	0.906944077407699	0.321829159875537	977	`805` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
807	FHOD3	sex	-0.0533086305966588	0.0865512028850358	0.948087358556487	0.537947216294635	logistic	404848	313	404535	0.909707476026024	0.321854127969016	975	`807` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
809	FHOD3	sex	0.165122005107073	0.148389629764925	1.17953701947326	0.265811632699417	logistic	404634	99	404535	0.910574121965286	0.32187235872418	974	`809` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
816	FHOD3	sex	NA	NA	NA	NA	NA	407384	NA	NA	NA	NA	985	NA	NA	 [Note: Column(s) dropped due to lack of variability:  816 ] [Error: non-varying phenotype or genotype]
817	FHOD3	sex	0.0990317780680549	0.182131525596204	1.10410138521036	0.586621980803045	logistic	407451	67	407384	0.893614492190837	0.321724575470425	985	`817` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
818	FHOD3	sex	-0.132621636045781	0.129150698569174	0.875796399216183	0.304479282225764	logistic	407529	145	407384	0.894323960721326	0.321710847571584	986	`818` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
818.1	FHOD3	sex	NA	NA	NA	NA	NA	407384	NA	NA	NA	NA	985	NA	NA	 [Note: Column(s) dropped due to lack of variability:  818.1 ] [Error: non-varying phenotype or genotype]
818.2	FHOD3	sex	NA	NA	NA	NA	NA	407384	NA	NA	NA	NA	985	NA	NA	 [Note: Column(s) dropped due to lack of variability:  818.2 ] [Error: non-varying phenotype or genotype]
819	FHOD3	sex	0.0838174223638369	0.0449651128592823	1.0874303352231	0.0623140468814316	logistic	408492	1108	407384	0.863384551344029	0.321770071384507	988	`819` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
823	FHOD3	sex	NA	NA	NA	NA	NA	403383	NA	NA	NA	NA	972	NA	NA	 [Note: Column(s) dropped due to lack of variability:  823 ] [Error: non-varying phenotype or genotype]
830	FHOD3	sex	0.0106120217574448	0.0324092876829894	1.0106685289687	0.743336876180191	logistic	404288	2191	402097	0.860895952362455	0.321761961769827	978	`830` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
